,Unnamed: 0,Unnamed: 0.1,id,tweet,tweet_sentence,len_sentence,username,date,nlikes,tweet_word,len_word,POS,NEG,NEU,target
3239,3239,3239,1.2451629139980124e+18,"Hoy constatamos que la clínica privada Good Hope, cuenta con la capacidad resolutiva necesaria para atender a pacientes con #COVID19. En esta lucha, todos ponemos el hombro, sumando esfuerzos y siendo solidarios. #HéroesDeLaSalud  https://t.co/yYfZ8xlMki","Hoy constatamos que la clínica privada Good Hope, cuenta con la capacidad resolutiva necesaria para atender a pacientes con#COVID19.",2,victorzamora,2020-03-31 20:35:47,3265.0,"['Hoy', 'constatamos', 'que', 'la', 'clínica', 'privada', 'Good', 'Hope', ',', 'cuenta', 'con', 'la', 'capacidad', 'resolutiva', 'necesaria', 'para', 'atender', 'a', 'pacientes', 'con', '#', 'COVID19', '.']",23,0.9609653949737548,0.0028167124837636,0.0362178906798362,POS
3240,3240,3240,1.266508663193297e+18,"Hoy, los servidores del @Minsa_Peru enfrentan una de las batallas más difíciles, con valentía y vocación de servicio. Para ell@s, mi total reconocimiento y agradecimiento por la admirable labor. ¡Feliz Día del Servidor Público! #LaSaludNosUne  https://t.co/ae3zsMJz51","Hoy, los servidores del@Minsa_Peru enfrentan una de las batallas más difíciles, con valentía y vocación de servicio.",3,victorzamora,2020-05-29 18:16:10,840.0,"['Hoy', ',', 'los', 'servidores', 'del', '@', 'Minsa_Peru', 'enfrentan', 'una', 'de', 'las', 'batallas', 'más', 'difíciles', ',', 'con', 'valentía', 'y', 'vocación', 'de', 'servicio', '.']",22,0.6862417459487915,0.0179158821702003,0.2958424389362335,POS
3241,3241,3241,1.266508663193297e+18,"Hoy, los servidores del @Minsa_Peru enfrentan una de las batallas más difíciles, con valentía y vocación de servicio. Para ell@s, mi total reconocimiento y agradecimiento por la admirable labor. ¡Feliz Día del Servidor Público! #LaSaludNosUne  https://t.co/ae3zsMJz51","Para ell@s, mi total reconocimiento y agradecimiento por la admirable labor.",3,victorzamora,2020-05-29 18:16:10,840.0,"['Para', 'ell', '@', 's', ',', 'mi', 'total', 'reconocimiento', 'y', 'agradecimiento', 'por', 'la', 'admirable', 'labor', '.']",15,0.6862417459487915,0.0179158821702003,0.2958424389362335,POS
3242,3242,3242,1.2662737994244956e+18,"Es imposible que hayamos podido avanzar a esta velocidad sin asumir el principio de que #LaSaludNosUne, todos los subsistemas públicos y el privado. Es un imperativo salir de esta epidemia con un Sistema Único Público de Salud.  https://t.co/EQXYbFehiU","Es imposible que hayamos podido avanzar a esta velocidad sin asumir el principio de que#LaSaludNosUne, todos los subsistemas públicos y el privado.",3,victorzamora,2020-05-29 02:42:54,254.0,"['Es', 'imposible', 'que', 'hayamos', 'podido', 'avanzar', 'a', 'esta', 'velocidad', 'sin', 'asumir', 'el', 'principio', 'de', 'que', '#', 'LaSaludNosUne', ',', 'todos', 'los', 'subsistemas', 'públicos', 'y', 'el', 'privado', '.']",26,0.0023451391607522,0.9508165121078492,0.0468383617699146,NEG
3243,3243,3243,1.2662737994244956e+18,"Es imposible que hayamos podido avanzar a esta velocidad sin asumir el principio de que #LaSaludNosUne, todos los subsistemas públicos y el privado. Es un imperativo salir de esta epidemia con un Sistema Único Público de Salud.  https://t.co/EQXYbFehiU",Es un imperativo salir de esta epidemia con un Sistema Único Público de Salud.,3,victorzamora,2020-05-29 02:42:54,254.0,"['Es', 'un', 'imperativo', 'salir', 'de', 'esta', 'epidemia', 'con', 'un', 'Sistema', 'Único', 'Público', 'de', 'Salud', '.']",15,0.0023451391607522,0.9508165121078492,0.0468383617699146,NEG
3251,3251,3251,1.2662679509625037e+18,"En el sector salud somos totalmente conscientes de la responsabilidad que cae en nuestros hombros. La pandemia pone en peligro dos pilares sin los cuales no hay país, no hay nación, no hay estado: la salud y la vida @Minsa_Peru #LaSaludNosUne  https://t.co/Bxx5sqedZT",En el sector salud somos totalmente conscientes de la responsabilidad que cae en nuestros hombros.,2,victorzamora,2020-05-29 02:19:40,995.0,"['En', 'el', 'sector', 'salud', 'somos', 'totalmente', 'conscientes', 'de', 'la', 'responsabilidad', 'que', 'cae', 'en', 'nuestros', 'hombros', '.']",16,0.0015335937496274,0.9769307374954224,0.0215356945991516,NEG
3264,3264,3264,1.2629543993468928e+18,"De igual manera, en relación al abastecimiento y aplicación de pruebas para la identificación del #COVIDー19 hemos realizado hasta la fecha 679 mil test a nivel nacional, llegando a duplicar las realizadas por Chile y triplicar la de países como Colombia y Argentina. (3/5)","De igual manera, en relación al abastecimiento y aplicación de pruebas para la identificación del#COVIDー19 hemos realizado hasta la fecha 679 mil test a nivel nacional, llegando a duplicar las realizadas por Chile y triplicar la de países como Colombia y Argentina.",2,victorzamora,2020-05-19 22:52:48,463.0,"['De', 'igual', 'manera', ',', 'en', 'relación', 'al', 'abastecimiento', 'y', 'aplicación', 'de', 'pruebas', 'para', 'la', 'identificación', 'del', '#', 'COVIDー19', 'hemos', 'realizado', 'hasta', 'la', 'fecha', '679', 'mil', 'test', 'a', 'nivel', 'nacional', ',', 'llegando', 'a', 'duplicar', 'las', 'realizadas', 'por', 'Chile', 'y', 'triplicar', 'la', 'de', 'países', 'como', 'Colombia', 'y', 'Argentina', '.']",47,0.0153985433280467,0.0190699473023414,0.9655314683914183,NEU
3269,3269,3269,1.2622285085473505e+18,"Con la finalidad de recepcionar y enviar los ventiladores a su destino, lo antes posible, será necesario, durante toda la madrugada, verificar el estado y la funcionalidad de los mismos.","Con la finalidad de recepcionar y enviar los ventiladores a su destino, lo antes posible, será necesario, durante toda la madrugada, verificar el estado y la funcionalidad de los mismos.",1,victorzamora,2020-05-17 22:48:22,1628.0,"['Con', 'la', 'finalidad', 'de', 'recepcionar', 'y', 'enviar', 'los', 'ventiladores', 'a', 'su', 'destino', ',', 'lo', 'antes', 'posible', ',', 'será', 'necesario', ',', 'durante', 'toda', 'la', 'madrugada', ',', 'verificar', 'el', 'estado', 'y', 'la', 'funcionalidad', 'de', 'los', 'mismos', '.']",35,0.0090350685641169,0.0044831610284745,0.986481785774231,NEU
3270,3270,3270,1.262213627727184e+18,"En el programa #PuntoFinal , la periodista @DeltaMdelta informó que yo habría dado la indicación de detener el avión procedente de Amsterdam en el cual se trae la donación de ventiladores procedentes de China. Aquí, la verdad #LaSaludNosUne","En el programa#PuntoFinal , la periodista@DeltaMdelta informó que yo habría dado la indicación de detener el avión procedente de Amsterdam en el cual se trae la donación de ventiladores procedentes de China.",2,victorzamora,2020-05-17 21:49:14,4145.0,"['En', 'el', 'programa', '#', 'PuntoFinal', ',', 'la', 'periodista', '@', 'DeltaMdelta', 'informó', 'que', 'yo', 'habría', 'dado', 'la', 'indicación', 'de', 'detener', 'el', 'avión', 'procedente', 'de', 'Amsterdam', 'en', 'el', 'cual', 'se', 'trae', 'la', 'donación', 'de', 'ventiladores', 'procedentes', 'de', 'China', '.']",37,0.0343592464923858,0.003051702864468,0.9625890254974364,NEU
3271,3271,3271,1.262213627727184e+18,"En el programa #PuntoFinal , la periodista @DeltaMdelta informó que yo habría dado la indicación de detener el avión procedente de Amsterdam en el cual se trae la donación de ventiladores procedentes de China. Aquí, la verdad #LaSaludNosUne","Aquí, la verdad#LaSaludNosUne",2,victorzamora,2020-05-17 21:49:14,4145.0,"['Aquí', ',', 'la', 'verdad', '#', 'LaSaludNosUne']",6,0.0343592464923858,0.003051702864468,0.9625890254974364,NEU
3272,3272,3272,1.261506454391001e+18,"Esto representa un paso hacia adelante, una visión estratégica, para contar con un sistema de salud único, fortalecido y de calidad, al servicio de todos los peruanos. Con aportes, priorización, voluntad y unión, avanzamos. #LaSaludNosUne","Esto representa un paso hacia adelante, una visión estratégica, para contar con un sistema de salud único, fortalecido y de calidad, al servicio de todos los peruanos.",2,victorzamora,2020-05-15 22:59:11,425.0,"['Esto', 'representa', 'un', 'paso', 'hacia', 'adelante', ',', 'una', 'visión', 'estratégica', ',', 'para', 'contar', 'con', 'un', 'sistema', 'de', 'salud', 'único', ',', 'fortalecido', 'y', 'de', 'calidad', ',', 'al', 'servicio', 'de', 'todos', 'los', 'peruanos', '.']",32,0.713176429271698,0.0062381443567574,0.2805854380130768,POS
3273,3273,3273,1.261506454391001e+18,"Esto representa un paso hacia adelante, una visión estratégica, para contar con un sistema de salud único, fortalecido y de calidad, al servicio de todos los peruanos. Con aportes, priorización, voluntad y unión, avanzamos. #LaSaludNosUne","Con aportes, priorización, voluntad y unión, avanzamos#LaSaludNosUne",2,victorzamora,2020-05-15 22:59:11,425.0,"['Con', 'aportes', ',', 'priorización', ',', 'voluntad', 'y', 'unión', ',', 'avanzamos', '#', 'LaSaludNosUne']",12,0.713176429271698,0.0062381443567574,0.2805854380130768,POS
3277,3277,3277,1.2604312469639987e+18,"El trabajo es arduo y constante pero la suma de nuevos aliados y el compromiso creciente de más ciudadanos renuevan nuestras energías. Gracias #HéroesDeLaSalud, sigamos juntos para adelante, venceremos.  https://t.co/OODYSvUNMa",El trabajo es arduo y constante pero la suma de nuevos aliados y el compromiso creciente de más ciudadanos renuevan nuestras energías.,3,victorzamora,2020-05-12 23:46:41,467.0,"['El', 'trabajo', 'es', 'arduo', 'y', 'constante', 'pero', 'la', 'suma', 'de', 'nuevos', 'aliados', 'y', 'el', 'compromiso', 'creciente', 'de', 'más', 'ciudadanos', 'renuevan', 'nuestras', 'energías', '.']",23,0.9403445720672609,0.0015308335423469,0.0581246465444564,POS
3280,3280,3280,1.26043120566682e+18,"De igual manera nos reunimos con el GORE de Ica, el Director de la DIRESA y el Prefecto de dicha localidad, con quienes coordinamos la estrategia sanitaria. Coincidimos en que solo dejando de lado las diferencias y fortaleciendo la unidad lograremos hacer frente al virus.  https://t.co/IiRW3GncA3","De igual manera nos reunimos con el GORE de Ica, el Director de la DIRESA y el Prefecto de dicha localidad, con quienes coordinamos la estrategia sanitaria.",3,victorzamora,2020-05-12 23:46:31,146.0,"['De', 'igual', 'manera', 'nos', 'reunimos', 'con', 'el', 'GORE', 'de', 'Ica', ',', 'el', 'Director', 'de', 'la', 'DIRESA', 'y', 'el', 'Prefecto', 'de', 'dicha', 'localidad', ',', 'con', 'quienes', 'coordinamos', 'la', 'estrategia', 'sanitaria', '.']",30,0.5202807784080505,0.1154487133026123,0.3642705380916595,POS
3281,3281,3281,1.26043120566682e+18,"De igual manera nos reunimos con el GORE de Ica, el Director de la DIRESA y el Prefecto de dicha localidad, con quienes coordinamos la estrategia sanitaria. Coincidimos en que solo dejando de lado las diferencias y fortaleciendo la unidad lograremos hacer frente al virus.  https://t.co/IiRW3GncA3",Coincidimos en que solo dejando de lado las diferencias y fortaleciendo la unidad lograremos hacer frente al virus.,3,victorzamora,2020-05-12 23:46:31,146.0,"['Coincidimos', 'en', 'que', 'solo', 'dejando', 'de', 'lado', 'las', 'diferencias', 'y', 'fortaleciendo', 'la', 'unidad', 'lograremos', 'hacer', 'frente', 'al', 'virus', '.']",19,0.5202807784080505,0.1154487133026123,0.3642705380916595,POS
3282,3282,3282,1.260431178470998e+18,"Visitamos el Hospital Socorro, y verificamos que nuestro personal reciba todos los equipos necesarios para realizar su encominable labor. El @Minsa_Peru no escatima esfuerzos si se trata de apoyar a nuestr@s cuidador@s en su patriótico trabajo.  https://t.co/ddw4wb9U0p","Visitamos el Hospital Socorro, y verificamos que nuestro personal reciba todos los equipos necesarios para realizar su encominable labor.",3,victorzamora,2020-05-12 23:46:25,157.0,"['Visitamos', 'el', 'Hospital', 'Socorro', ',', 'y', 'verificamos', 'que', 'nuestro', 'personal', 'reciba', 'todos', 'los', 'equipos', 'necesarios', 'para', 'realizar', 'su', 'encominable', 'labor', '.']",21,0.7858555316925049,0.0082442052662372,0.2059001922607422,POS
3283,3283,3283,1.260431178470998e+18,"Visitamos el Hospital Socorro, y verificamos que nuestro personal reciba todos los equipos necesarios para realizar su encominable labor. El @Minsa_Peru no escatima esfuerzos si se trata de apoyar a nuestr@s cuidador@s en su patriótico trabajo.  https://t.co/ddw4wb9U0p",El@Minsa_Peru no escatima esfuerzos si se trata de apoyar a nuestr@s cuidador@s en su patriótico trabajo.,3,victorzamora,2020-05-12 23:46:25,157.0,"['El', '@', 'Minsa_Peru', 'no', 'escatima', 'esfuerzos', 'si', 'se', 'trata', 'de', 'apoyar', 'a', 'nuestr', '@', 's', 'cuidador', '@', 's', 'en', 'su', 'patriótico', 'trabajo', '.']",23,0.7858555316925049,0.0082442052662372,0.2059001922607422,POS
3284,3284,3284,1.2604311695916155e+18,"Esta mañana viajé a Ica para supervisar el desarrollo de las acciones contra el #COVID19. Recorrí establecimientos sanitarios, dialogué con nuestros colegas y conversé con el presidente del Cuerpo Médico del Hospital de Ica, quien reafirmó su apoyo en la lucha contra este virus.  https://t.co/2zYV9NBAiI",Esta mañana viajé a Ica para supervisar el desarrollo de las acciones contra el#COVID19.,3,victorzamora,2020-05-12 23:46:23,1607.0,"['Esta', 'mañana', 'viajé', 'a', 'Ica', 'para', 'supervisar', 'el', 'desarrollo', 'de', 'las', 'acciones', 'contra', 'el', '#', 'COVID19', '.']",17,0.7940993309020996,0.0193120371550321,0.1865886151790619,POS
3286,3286,3286,1.2600714103383245e+18,"Otro importante avance durante esta pandemia, es la publicación del DL N° 1504, el cual fortalece -a través de una gran gestión del Instituto Nacional de Salud- la Red Nacional de Laboratorios de Salud Pública. Una decisión estratégica con visión para nuestro país.  https://t.co/pgms0XBFEg","Otro importante avance durante esta pandemia, es la publicación del DL N° 1504, el cual fortalece -a través de una gran gestión del Instituto Nacional de Salud- la Red Nacional de Laboratorios de Salud Pública.",3,victorzamora,2020-05-11 23:56:49,520.0,"['Otro', 'importante', 'avance', 'durante', 'esta', 'pandemia', ',', 'es', 'la', 'publicación', 'del', 'DL', 'N°', '1504', ',', 'el', 'cual', 'fortalece', '-a', 'través', 'de', 'una', 'gran', 'gestión', 'del', 'Instituto', 'Nacional', 'de', 'Salud-', 'la', 'Red', 'Nacional', 'de', 'Laboratorios', 'de', 'Salud', 'Pública', '.']",38,0.9443358182907104,0.0039970790967345,0.05166707187891,POS
3287,3287,3287,1.2600714103383245e+18,"Otro importante avance durante esta pandemia, es la publicación del DL N° 1504, el cual fortalece -a través de una gran gestión del Instituto Nacional de Salud- la Red Nacional de Laboratorios de Salud Pública. Una decisión estratégica con visión para nuestro país.  https://t.co/pgms0XBFEg",Una decisión estratégica con visión para nuestro país.,3,victorzamora,2020-05-11 23:56:49,520.0,"['Una', 'decisión', 'estratégica', 'con', 'visión', 'para', 'nuestro', 'país', '.']",9,0.9443358182907104,0.0039970790967345,0.05166707187891,POS
3292,3292,3292,1.2596781457598874e+18,"Nuestro compromiso y el de ustedes miembros de la salud, siempre estará a disposición de la nación. Haremos este y más esfuerzos por brindar las mejores condiciones para su denodada labor.  https://t.co/T7gHkSySBQ","Nuestro compromiso y el de ustedes miembros de la salud, siempre estará a disposición de la nación.",3,victorzamora,2020-05-10 21:54:08,760.0,"['Nuestro', 'compromiso', 'y', 'el', 'de', 'ustedes', 'miembros', 'de', 'la', 'salud', ',', 'siempre', 'estará', 'a', 'disposición', 'de', 'la', 'nación', '.']",19,0.7513824701309204,0.0103421499952673,0.2382754534482956,POS
3293,3293,3293,1.2596781457598874e+18,"Nuestro compromiso y el de ustedes miembros de la salud, siempre estará a disposición de la nación. Haremos este y más esfuerzos por brindar las mejores condiciones para su denodada labor.  https://t.co/T7gHkSySBQ",Haremos este y más esfuerzos por brindar las mejores condiciones para su denodada labor.,3,victorzamora,2020-05-10 21:54:08,760.0,"['Haremos', 'este', 'y', 'más', 'esfuerzos', 'por', 'brindar', 'las', 'mejores', 'condiciones', 'para', 'su', 'denodada', 'labor', '.']",15,0.7513824701309204,0.0103421499952673,0.2382754534482956,POS
3294,3294,3294,1.2596781275398308e+18,"#LaSaludNosUne Luego de la gestión del presidente @MartinVizcarraC y del premier @VicAZeballos para el traslado de nuestros #HéroesDeLaSalud desde Iquitos, me encuentro en el Hospital Covid-19 de Ate, junto a los médicos y enfermeras que acaban de arribar a nuestra capital.  https://t.co/FxYMD8WlAo","#LaSaludNosUne Luego de la gestión del presidente@MartinVizcarraC y del premier@VicAZeballos para el traslado de nuestros#HéroesDeLaSalud desde Iquitos, me encuentro en el Hospital Covid-19 de Ate, junto a los médicos y enfermeras que acaban de arribar a nuestra capital.",2,victorzamora,2020-05-10 21:54:03,2473.0,"['#', 'LaSaludNosUne', 'Luego', 'de', 'la', 'gestión', 'del', 'presidente', '@', 'MartinVizcarraC', 'y', 'del', 'premier', '@', 'VicAZeballos', 'para', 'el', 'traslado', 'de', 'nuestros', '#', 'HéroesDeLaSalud', 'desde', 'Iquitos', ',', 'me', 'encuentro', 'en', 'el', 'Hospital', 'Covid-19', 'de', 'Ate', ',', 'junto', 'a', 'los', 'médicos', 'y', 'enfermeras', 'que', 'acaban', 'de', 'arribar', 'a', 'nuestra', 'capital', '.']",48,0.5052904486656189,0.0133369043469429,0.4813726842403412,POS
